,date,big_cat,sm_cat,sum_qty
1,20190101,음료,커피음료,1704
2,20190102,음료,커피음료,2169
3,20190103,음료,커피음료,1961
4,20190104,음료,커피음료,1737
5,20190105,음료,커피음료,1251
6,20190106,음료,커피음료,1337
7,20190107,음료,커피음료,1787
8,20190108,음료,커피음료,1693
9,20190109,음료,커피음료,1663
10,20190110,음료,커피음료,1682
11,20190111,음료,커피음료,1729
12,20190112,음료,커피음료,1246
13,20190113,음료,커피음료,1350
14,20190114,음료,커피음료,1930
15,20190115,음료,커피음료,1719
16,20190116,음료,커피음료,1677
17,20190117,음료,커피음료,1641
18,20190118,음료,커피음료,1698
19,20190119,음료,커피음료,1351
20,20190120,음료,커피음료,1365
21,20190121,음료,커피음료,1745
22,20190122,음료,커피음료,1697
23,20190123,음료,커피음료,1875
24,20190124,음료,커피음료,1596
25,20190125,음료,커피음료,1767
26,20190126,음료,커피음료,1311
27,20190127,음료,커피음료,1322
28,20190128,음료,커피음료,2315
29,20190129,음료,커피음료,1857
30,20190130,음료,커피음료,1874
31,20190131,음료,커피음료,1735
32,20190201,음료,커피음료,2005
33,20190202,음료,커피음료,1398
34,20190203,음료,커피음료,1237
35,20190204,음료,커피음료,1220
36,20190205,음료,커피음료,1199
37,20190206,음료,커피음료,1531
38,20190207,음료,커피음료,1867
39,20190208,음료,커피음료,1966
40,20190209,음료,커피음료,1534
41,20190210,음료,커피음료,1480
42,20190211,음료,커피음료,2223
43,20190212,음료,커피음료,1934
44,20190213,음료,커피음료,1973
45,20190214,음료,커피음료,2526
46,20190215,음료,커피음료,1856
47,20190216,음료,커피음료,1435
48,20190217,음료,커피음료,1443
49,20190218,음료,커피음료,1956
50,20190219,음료,커피음료,2007
51,20190220,음료,커피음료,2105
52,20190221,음료,커피음료,1972
53,20190222,음료,커피음료,1960
54,20190223,음료,커피음료,1534
55,20190224,음료,커피음료,1619
56,20190225,음료,커피음료,2293
57,20190226,음료,커피음료,2058
58,20190227,음료,커피음료,2036
59,20190228,음료,커피음료,2338
60,20190301,음료,커피음료,1657
61,20190302,음료,커피음료,1799
62,20190303,음료,커피음료,1703
63,20190304,음료,커피음료,2212
64,20190305,음료,커피음료,2094
65,20190306,음료,커피음료,2027
66,20190307,음료,커피음료,2058
67,20190308,음료,커피음료,2055
68,20190309,음료,커피음료,1569
69,20190310,음료,커피음료,1690
70,20190311,음료,커피음료,2019
71,20190312,음료,커피음료,2062
72,20190313,음료,커피음료,2132
73,20190314,음료,커피음료,2611
74,20190315,음료,커피음료,1955
75,20190316,음료,커피음료,1520
76,20190317,음료,커피음료,1684
77,20190318,음료,커피음료,2357
78,20190319,음료,커피음료,2093
79,20190320,음료,커피음료,1943
80,20190321,음료,커피음료,2138
81,20190322,음료,커피음료,1946
82,20190323,음료,커피음료,1621
83,20190324,음료,커피음료,1615
84,20190325,음료,커피음료,2266
85,20190326,음료,커피음료,2116
86,20190327,음료,커피음료,2093
87,20190328,음료,커피음료,1989
88,20190329,음료,커피음료,1975
89,20190330,음료,커피음료,1681
90,20190331,음료,커피음료,1785
91,20190401,음료,커피음료,2473
92,20190402,음료,커피음료,2946
93,20190403,음료,커피음료,2355
94,20190404,음료,커피음료,2066
95,20190405,음료,커피음료,2044
96,20190406,음료,커피음료,1601
97,20190407,음료,커피음료,1759
98,20190408,음료,커피음료,2314
99,20190409,음료,커피음료,2160
100,20190410,음료,커피음료,2201
101,20190411,음료,커피음료,2448
102,20190412,음료,커피음료,2118
103,20190413,음료,커피음료,1670
104,20190414,음료,커피음료,1713
105,20190415,음료,커피음료,2518
106,20190416,음료,커피음료,3077
107,20190417,음료,커피음료,3100
108,20190418,음료,커피음료,2882
109,20190419,음료,커피음료,2662
110,20190420,음료,커피음료,2074
111,20190421,음료,커피음료,2356
112,20190422,음료,커피음료,3279
113,20190423,음료,커피음료,3693
114,20190424,음료,커피음료,5883
115,20190425,음료,커피음료,5106
116,20190426,음료,커피음료,5037
117,20190427,음료,커피음료,4568
118,20190428,음료,커피음료,3824
119,20190429,음료,커피음료,3726
120,20190430,음료,커피음료,3995
121,20190501,음료,커피음료,2974
122,20190502,음료,커피음료,2188
123,20190503,음료,커피음료,1562
124,20190504,음료,커피음료,1183
125,20190505,음료,커피음료,1294
126,20190506,음료,커피음료,1178
127,20190507,음료,커피음료,1264
128,20190508,음료,커피음료,1598
129,20190509,음료,커피음료,1557
130,20190510,음료,커피음료,1678
131,20190511,음료,커피음료,1880
132,20190512,음료,커피음료,1721
133,20190513,음료,커피음료,1204
134,20190514,음료,커피음료,1228
135,20190515,음료,커피음료,3223
136,20190516,음료,커피음료,2343
137,20190517,음료,커피음료,2476
138,20190518,음료,커피음료,2082
139,20190519,음료,커피음료,2112
140,20190520,음료,커피음료,1108
141,20190521,음료,커피음료,1895
142,20190522,음료,커피음료,2498
143,20190523,음료,커피음료,2683
144,20190524,음료,커피음료,2857
145,20190525,음료,커피음료,3777
146,20190526,음료,커피음료,3646
147,20190527,음료,커피음료,3199
148,20190528,음료,커피음료,2530
149,20190529,음료,커피음료,2622
150,20190530,음료,커피음료,2735
151,20190531,음료,커피음료,2511
152,20190601,음료,커피음료,1679
153,20190602,음료,커피음료,1700
154,20190603,음료,커피음료,2427
155,20190604,음료,커피음료,2219
156,20190605,음료,커피음료,2049
157,20190606,음료,커피음료,1535
158,20190607,음료,커피음료,1921
159,20190608,음료,커피음료,1535
160,20190609,음료,커피음료,1579
161,20190610,음료,커피음료,2606
162,20190611,음료,커피음료,2404
163,20190612,음료,커피음료,2433
164,20190613,음료,커피음료,2369
165,20190614,음료,커피음료,2236
166,20190615,음료,커피음료,1725
167,20190616,음료,커피음료,1691
168,20190617,음료,커피음료,2409
169,20190618,음료,커피음료,2419
170,20190619,음료,커피음료,2135
171,20190620,음료,커피음료,2047
172,20190621,음료,커피음료,2081
173,20190622,음료,커피음료,1832
174,20190623,음료,커피음료,1975
175,20190624,음료,커피음료,2585
176,20190625,음료,커피음료,2314
177,20190626,음료,커피음료,2349
178,20190627,음료,커피음료,2066
179,20190628,음료,커피음료,1341
180,20190629,음료,커피음료,1613
181,20190630,음료,커피음료,1856
182,20190701,음료,커피음료,2483
183,20190702,음료,커피음료,2133
184,20190703,음료,커피음료,2099
185,20190704,음료,커피음료,2235
186,20190705,음료,커피음료,2085
187,20190706,음료,커피음료,1681
188,20190707,음료,커피음료,1901
189,20190708,음료,커피음료,2412
190,20190709,음료,커피음료,2150
191,20190710,음료,커피음료,2138
192,20190711,음료,커피음료,4316
193,20190712,음료,커피음료,2091
194,20190713,음료,커피음료,1680
195,20190714,음료,커피음료,1544
196,20190715,음료,커피음료,2115
197,20190716,음료,커피음료,2008
198,20190717,음료,커피음료,2239
199,20190718,음료,커피음료,2046
200,20190719,음료,커피음료,2132
201,20190720,음료,커피음료,1588
202,20190721,음료,커피음료,1493
203,20190722,음료,커피음료,2281
204,20190723,음료,커피음료,2222
205,20190724,음료,커피음료,2121
206,20190725,음료,커피음료,2108
207,20190726,음료,커피음료,1994
208,20190727,음료,커피음료,1685
209,20190728,음료,커피음료,1691
210,20190729,음료,커피음료,2265
211,20190730,음료,커피음료,2324
212,20190731,음료,커피음료,2511
213,20190801,음료,커피음료,2271
214,20190802,음료,커피음료,2037
215,20190803,음료,커피음료,1824
216,20190804,음료,커피음료,1755
217,20190805,음료,커피음료,2507
218,20190806,음료,커피음료,2314
219,20190807,음료,커피음료,2146
220,20190808,음료,커피음료,2655
221,20190809,음료,커피음료,2232
222,20190810,음료,커피음료,1699
223,20190811,음료,커피음료,1826
224,20190812,음료,커피음료,2289
225,20190813,음료,커피음료,2248
226,20190814,음료,커피음료,2220
227,20190815,음료,커피음료,1804
228,20190816,음료,커피음료,2027
229,20190817,음료,커피음료,1670
230,20190818,음료,커피음료,1679
231,20190819,음료,커피음료,2379
232,20190820,음료,커피음료,2173
233,20190821,음료,커피음료,2304
234,20190822,음료,커피음료,2078
235,20190823,음료,커피음료,2060
236,20190824,음료,커피음료,1766
237,20190825,음료,커피음료,1950
238,20190826,음료,커피음료,2138
239,20190827,음료,커피음료,2211
240,20190828,음료,커피음료,2244
241,20190829,음료,커피음료,2046
242,20190830,음료,커피음료,2182
243,20190831,음료,커피음료,1813
244,20190901,음료,커피음료,1743
245,20190902,음료,커피음료,2178
246,20190903,음료,커피음료,2252
247,20190904,음료,커피음료,2102
248,20190905,음료,커피음료,2176
249,20190906,음료,커피음료,2140
250,20190907,음료,커피음료,1617
251,20190908,음료,커피음료,1573
252,20190909,음료,커피음료,2128
253,20190910,음료,커피음료,1928
254,20190911,음료,커피음료,2298
255,20190912,음료,커피음료,1517
256,20190913,음료,커피음료,1368
257,20190914,음료,커피음료,1505
258,20190915,음료,커피음료,1758
259,20190916,음료,커피음료,2414
260,20190917,음료,커피음료,2424
261,20190918,음료,커피음료,2200
262,20190919,음료,커피음료,1997
263,20190920,음료,커피음료,1933
264,20190921,음료,커피음료,1746
265,20190922,음료,커피음료,1630
266,20190923,음료,커피음료,2602
267,20190924,음료,커피음료,2126
268,20190925,음료,커피음료,1821
269,20190926,음료,커피음료,1877
270,20190927,음료,커피음료,1882
271,20190928,음료,커피음료,1825
272,20190929,음료,커피음료,1735
273,20190930,음료,커피음료,2203
274,20191001,음료,커피음료,2091
275,20191002,음료,커피음료,1917
276,20191003,음료,커피음료,1669
277,20191004,음료,커피음료,1829
278,20191005,음료,커피음료,1400
279,20191006,음료,커피음료,1467
280,20191007,음료,커피음료,1945
281,20191008,음료,커피음료,1661
282,20191009,음료,커피음료,1707
283,20191010,음료,커피음료,1886
284,20191011,음료,커피음료,1904
285,20191012,음료,커피음료,1578
286,20191013,음료,커피음료,1650
287,20191014,음료,커피음료,2078
288,20191015,음료,커피음료,1946
289,20191016,음료,커피음료,1979
290,20191017,음료,커피음료,1927
291,20191018,음료,커피음료,1835
292,20191019,음료,커피음료,1488
293,20191020,음료,커피음료,1589
294,20191021,음료,커피음료,2116
295,20191022,음료,커피음료,1895
296,20191023,음료,커피음료,1995
297,20191024,음료,커피음료,1938
298,20191025,음료,커피음료,1881
299,20191026,음료,커피음료,1499
300,20191027,음료,커피음료,1627
301,20191028,음료,커피음료,2127
302,20191029,음료,커피음료,2069
303,20191030,음료,커피음료,1984
304,20191031,음료,커피음료,2035
305,20191101,음료,커피음료,2194
306,20191102,음료,커피음료,1847
307,20191103,음료,커피음료,1599
308,20191104,음료,커피음료,2093
309,20191105,음료,커피음료,1981
310,20191106,음료,커피음료,1963
311,20191107,음료,커피음료,1873
312,20191108,음료,커피음료,1864
313,20191109,음료,커피음료,1609
314,20191110,음료,커피음료,1635
315,20191111,음료,커피음료,2298
316,20191112,음료,커피음료,1927
317,20191113,음료,커피음료,2042
318,20191114,음료,커피음료,1908
319,20191115,음료,커피음료,1895
320,20191116,음료,커피음료,1644
