,date,big_cat,sm_cat,sum_qty
1,20190101,채소,파/양파,714
2,20190102,채소,파/양파,926
3,20190103,채소,파/양파,751
4,20190104,채소,파/양파,722
5,20190105,채소,파/양파,583
6,20190106,채소,파/양파,662
7,20190107,채소,파/양파,857
8,20190108,채소,파/양파,719
9,20190109,채소,파/양파,835
10,20190110,채소,파/양파,796
11,20190111,채소,파/양파,803
12,20190112,채소,파/양파,618
13,20190113,채소,파/양파,625
14,20190114,채소,파/양파,1006
15,20190115,채소,파/양파,922
16,20190116,채소,파/양파,855
17,20190117,채소,파/양파,843
18,20190118,채소,파/양파,795
19,20190119,채소,파/양파,595
20,20190120,채소,파/양파,651
21,20190121,채소,파/양파,876
22,20190122,채소,파/양파,975
23,20190123,채소,파/양파,982
24,20190124,채소,파/양파,766
25,20190125,채소,파/양파,846
26,20190126,채소,파/양파,585
27,20190127,채소,파/양파,686
28,20190128,채소,파/양파,960
29,20190129,채소,파/양파,875
30,20190130,채소,파/양파,744
31,20190131,채소,파/양파,708
32,20190201,채소,파/양파,588
33,20190202,채소,파/양파,490
34,20190203,채소,파/양파,389
35,20190204,채소,파/양파,226
36,20190205,채소,파/양파,240
37,20190206,채소,파/양파,469
38,20190207,채소,파/양파,720
39,20190208,채소,파/양파,791
40,20190209,채소,파/양파,577
41,20190210,채소,파/양파,657
42,20190211,채소,파/양파,886
43,20190212,채소,파/양파,832
44,20190213,채소,파/양파,924
45,20190214,채소,파/양파,976
46,20190215,채소,파/양파,1012
47,20190216,채소,파/양파,806
48,20190217,채소,파/양파,739
49,20190218,채소,파/양파,1013
50,20190219,채소,파/양파,962
51,20190220,채소,파/양파,927
52,20190221,채소,파/양파,926
53,20190222,채소,파/양파,822
54,20190223,채소,파/양파,583
55,20190224,채소,파/양파,688
56,20190225,채소,파/양파,1070
57,20190226,채소,파/양파,953
58,20190227,채소,파/양파,964
59,20190228,채소,파/양파,876
60,20190301,채소,파/양파,878
61,20190302,채소,파/양파,777
62,20190303,채소,파/양파,825
63,20190304,채소,파/양파,901
64,20190305,채소,파/양파,995
65,20190306,채소,파/양파,1007
66,20190307,채소,파/양파,946
67,20190308,채소,파/양파,799
68,20190309,채소,파/양파,622
69,20190310,채소,파/양파,786
70,20190311,채소,파/양파,1036
71,20190312,채소,파/양파,1071
72,20190313,채소,파/양파,940
73,20190314,채소,파/양파,882
74,20190315,채소,파/양파,889
75,20190316,채소,파/양파,683
76,20190317,채소,파/양파,750
77,20190318,채소,파/양파,996
