,date,big_cat,sm_cat,sum_qty
1,20190101,건강즙/음료,옻/칡/쑥즙,510
2,20190102,건강즙/음료,옻/칡/쑥즙,876
3,20190103,건강즙/음료,옻/칡/쑥즙,687
4,20190104,건강즙/음료,옻/칡/쑥즙,638
5,20190105,건강즙/음료,옻/칡/쑥즙,486
6,20190106,건강즙/음료,옻/칡/쑥즙,505
7,20190107,건강즙/음료,옻/칡/쑥즙,835
8,20190108,건강즙/음료,옻/칡/쑥즙,744
9,20190109,건강즙/음료,옻/칡/쑥즙,706
10,20190110,건강즙/음료,옻/칡/쑥즙,823
11,20190111,건강즙/음료,옻/칡/쑥즙,609
12,20190112,건강즙/음료,옻/칡/쑥즙,506
13,20190113,건강즙/음료,옻/칡/쑥즙,620
14,20190114,건강즙/음료,옻/칡/쑥즙,1045
15,20190115,건강즙/음료,옻/칡/쑥즙,843
16,20190116,건강즙/음료,옻/칡/쑥즙,919
17,20190117,건강즙/음료,옻/칡/쑥즙,710
18,20190118,건강즙/음료,옻/칡/쑥즙,784
19,20190119,건강즙/음료,옻/칡/쑥즙,558
20,20190120,건강즙/음료,옻/칡/쑥즙,576
21,20190121,건강즙/음료,옻/칡/쑥즙,877
22,20190122,건강즙/음료,옻/칡/쑥즙,858
23,20190123,건강즙/음료,옻/칡/쑥즙,750
24,20190124,건강즙/음료,옻/칡/쑥즙,834
25,20190125,건강즙/음료,옻/칡/쑥즙,704
26,20190126,건강즙/음료,옻/칡/쑥즙,504
27,20190127,건강즙/음료,옻/칡/쑥즙,694
28,20190128,건강즙/음료,옻/칡/쑥즙,1021
29,20190129,건강즙/음료,옻/칡/쑥즙,1110
30,20190130,건강즙/음료,옻/칡/쑥즙,863
31,20190131,건강즙/음료,옻/칡/쑥즙,542
32,20190201,건강즙/음료,옻/칡/쑥즙,527
33,20190202,건강즙/음료,옻/칡/쑥즙,338
34,20190203,건강즙/음료,옻/칡/쑥즙,312
35,20190204,건강즙/음료,옻/칡/쑥즙,320
36,20190205,건강즙/음료,옻/칡/쑥즙,466
37,20190206,건강즙/음료,옻/칡/쑥즙,571
38,20190207,건강즙/음료,옻/칡/쑥즙,953
39,20190208,건강즙/음료,옻/칡/쑥즙,763
40,20190209,건강즙/음료,옻/칡/쑥즙,503
41,20190210,건강즙/음료,옻/칡/쑥즙,569
42,20190211,건강즙/음료,옻/칡/쑥즙,796
43,20190212,건강즙/음료,옻/칡/쑥즙,758
44,20190213,건강즙/음료,옻/칡/쑥즙,846
45,20190214,건강즙/음료,옻/칡/쑥즙,754
46,20190215,건강즙/음료,옻/칡/쑥즙,539
47,20190216,건강즙/음료,옻/칡/쑥즙,434
48,20190217,건강즙/음료,옻/칡/쑥즙,576
49,20190218,건강즙/음료,옻/칡/쑥즙,827
50,20190219,건강즙/음료,옻/칡/쑥즙,693
51,20190220,건강즙/음료,옻/칡/쑥즙,830
52,20190221,건강즙/음료,옻/칡/쑥즙,693
53,20190222,건강즙/음료,옻/칡/쑥즙,527
54,20190223,건강즙/음료,옻/칡/쑥즙,636
55,20190224,건강즙/음료,옻/칡/쑥즙,582
56,20190225,건강즙/음료,옻/칡/쑥즙,920
