,date,big_cat,sm_cat,sum_qty
1,20190101,클렌징,클렌징 폼,898
2,20190102,클렌징,클렌징 폼,955
3,20190103,클렌징,클렌징 폼,832
4,20190104,클렌징,클렌징 폼,709
5,20190105,클렌징,클렌징 폼,640
6,20190106,클렌징,클렌징 폼,770
7,20190107,클렌징,클렌징 폼,879
8,20190108,클렌징,클렌징 폼,954
9,20190109,클렌징,클렌징 폼,925
10,20190110,클렌징,클렌징 폼,1043
11,20190111,클렌징,클렌징 폼,902
12,20190112,클렌징,클렌징 폼,679
13,20190113,클렌징,클렌징 폼,747
14,20190114,클렌징,클렌징 폼,933
15,20190115,클렌징,클렌징 폼,918
16,20190116,클렌징,클렌징 폼,892
17,20190117,클렌징,클렌징 폼,891
18,20190118,클렌징,클렌징 폼,746
19,20190119,클렌징,클렌징 폼,774
20,20190120,클렌징,클렌징 폼,776
21,20190121,클렌징,클렌징 폼,988
22,20190122,클렌징,클렌징 폼,1032
23,20190123,클렌징,클렌징 폼,828
24,20190124,클렌징,클렌징 폼,848
25,20190125,클렌징,클렌징 폼,802
26,20190126,클렌징,클렌징 폼,697
27,20190127,클렌징,클렌징 폼,854
28,20190128,클렌징,클렌징 폼,1111
29,20190129,클렌징,클렌징 폼,1301
30,20190130,클렌징,클렌징 폼,841
31,20190131,클렌징,클렌징 폼,693
32,20190201,클렌징,클렌징 폼,623
33,20190202,클렌징,클렌징 폼,612
34,20190203,클렌징,클렌징 폼,561
35,20190204,클렌징,클렌징 폼,469
36,20190205,클렌징,클렌징 폼,585
37,20190206,클렌징,클렌징 폼,948
38,20190207,클렌징,클렌징 폼,1283
39,20190208,클렌징,클렌징 폼,945
40,20190209,클렌징,클렌징 폼,785
41,20190210,클렌징,클렌징 폼,982
42,20190211,클렌징,클렌징 폼,1299
43,20190212,클렌징,클렌징 폼,1011
44,20190213,클렌징,클렌징 폼,1310
45,20190214,클렌징,클렌징 폼,1003
46,20190215,클렌징,클렌징 폼,955
47,20190216,클렌징,클렌징 폼,810
48,20190217,클렌징,클렌징 폼,895
49,20190218,클렌징,클렌징 폼,1040
50,20190219,클렌징,클렌징 폼,988
51,20190220,클렌징,클렌징 폼,1080
52,20190221,클렌징,클렌징 폼,926
53,20190222,클렌징,클렌징 폼,1011
54,20190223,클렌징,클렌징 폼,1383
55,20190224,클렌징,클렌징 폼,869
56,20190225,클렌징,클렌징 폼,1166
57,20190226,클렌징,클렌징 폼,1192
58,20190227,클렌징,클렌징 폼,1007
59,20190228,클렌징,클렌징 폼,1169
60,20190301,클렌징,클렌징 폼,838
61,20190302,클렌징,클렌징 폼,818
62,20190303,클렌징,클렌징 폼,955
63,20190304,클렌징,클렌징 폼,1195
64,20190305,클렌징,클렌징 폼,1183
65,20190306,클렌징,클렌징 폼,1133
66,20190307,클렌징,클렌징 폼,1102
67,20190308,클렌징,클렌징 폼,979
68,20190309,클렌징,클렌징 폼,744
69,20190310,클렌징,클렌징 폼,1138
70,20190311,클렌징,클렌징 폼,1203
71,20190312,클렌징,클렌징 폼,1028
72,20190313,클렌징,클렌징 폼,1443
73,20190314,클렌징,클렌징 폼,962
74,20190315,클렌징,클렌징 폼,826
75,20190316,클렌징,클렌징 폼,732
76,20190317,클렌징,클렌징 폼,913
77,20190318,클렌징,클렌징 폼,1238
78,20190319,클렌징,클렌징 폼,856
79,20190320,클렌징,클렌징 폼,1224
80,20190321,클렌징,클렌징 폼,1203
81,20190322,클렌징,클렌징 폼,877
82,20190323,클렌징,클렌징 폼,558
83,20190324,클렌징,클렌징 폼,1053
84,20190325,클렌징,클렌징 폼,1184
85,20190326,클렌징,클렌징 폼,1162
86,20190327,클렌징,클렌징 폼,890
87,20190328,클렌징,클렌징 폼,894
88,20190329,클렌징,클렌징 폼,719
89,20190330,클렌징,클렌징 폼,711
90,20190331,클렌징,클렌징 폼,916
91,20190401,클렌징,클렌징 폼,1648
92,20190402,클렌징,클렌징 폼,1242
93,20190403,클렌징,클렌징 폼,1149
94,20190404,클렌징,클렌징 폼,1302
95,20190405,클렌징,클렌징 폼,1164
96,20190406,클렌징,클렌징 폼,715
97,20190407,클렌징,클렌징 폼,892
98,20190408,클렌징,클렌징 폼,1445
99,20190409,클렌징,클렌징 폼,1478
100,20190410,클렌징,클렌징 폼,2840
101,20190411,클렌징,클렌징 폼,1112
102,20190412,클렌징,클렌징 폼,819
103,20190413,클렌징,클렌징 폼,719
104,20190414,클렌징,클렌징 폼,965
105,20190415,클렌징,클렌징 폼,1350
106,20190416,클렌징,클렌징 폼,1074
107,20190417,클렌징,클렌징 폼,1151
108,20190418,클렌징,클렌징 폼,1133
109,20190419,클렌징,클렌징 폼,813
110,20190420,클렌징,클렌징 폼,757
111,20190421,클렌징,클렌징 폼,850
112,20190422,클렌징,클렌징 폼,1042
113,20190423,클렌징,클렌징 폼,1118
114,20190424,클렌징,클렌징 폼,1021
115,20190425,클렌징,클렌징 폼,977
116,20190426,클렌징,클렌징 폼,760
117,20190427,클렌징,클렌징 폼,582
118,20190428,클렌징,클렌징 폼,787
119,20190429,클렌징,클렌징 폼,951
120,20190430,클렌징,클렌징 폼,851
121,20190501,클렌징,클렌징 폼,1774
122,20190502,클렌징,클렌징 폼,1102
123,20190503,클렌징,클렌징 폼,1045
124,20190504,클렌징,클렌징 폼,1151
125,20190505,클렌징,클렌징 폼,1249
126,20190506,클렌징,클렌징 폼,697
127,20190507,클렌징,클렌징 폼,779
128,20190508,클렌징,클렌징 폼,1373
129,20190509,클렌징,클렌징 폼,1322
130,20190510,클렌징,클렌징 폼,2754
131,20190511,클렌징,클렌징 폼,1022
132,20190512,클렌징,클렌징 폼,737
133,20190513,클렌징,클렌징 폼,728
