,date,big_cat,sm_cat,sum_qty
1,20180101,습도 조절,초음파식 가습기,398
2,20180102,습도 조절,초음파식 가습기,599
3,20180103,습도 조절,초음파식 가습기,553
4,20180104,습도 조절,초음파식 가습기,587
5,20180105,습도 조절,초음파식 가습기,385
6,20180106,습도 조절,초음파식 가습기,327
7,20180107,습도 조절,초음파식 가습기,323
8,20180108,습도 조절,초음파식 가습기,458
9,20180109,습도 조절,초음파식 가습기,363
10,20180110,습도 조절,초음파식 가습기,394
11,20180111,습도 조절,초음파식 가습기,510
12,20180112,습도 조절,초음파식 가습기,350
13,20180113,습도 조절,초음파식 가습기,264
14,20180114,습도 조절,초음파식 가습기,316
15,20180115,습도 조절,초음파식 가습기,436
16,20180116,습도 조절,초음파식 가습기,386
17,20180117,습도 조절,초음파식 가습기,348
18,20180118,습도 조절,초음파식 가습기,241
19,20180119,습도 조절,초음파식 가습기,303
20,20180120,습도 조절,초음파식 가습기,233
21,20180121,습도 조절,초음파식 가습기,235
22,20180122,습도 조절,초음파식 가습기,313
23,20180123,습도 조절,초음파식 가습기,314
24,20180124,습도 조절,초음파식 가습기,297
25,20180125,습도 조절,초음파식 가습기,309
26,20180126,습도 조절,초음파식 가습기,244
27,20180127,습도 조절,초음파식 가습기,217
28,20180128,습도 조절,초음파식 가습기,339
29,20180129,습도 조절,초음파식 가습기,434
30,20180130,습도 조절,초음파식 가습기,435
31,20180131,습도 조절,초음파식 가습기,293
32,20180201,습도 조절,초음파식 가습기,363
33,20180202,습도 조절,초음파식 가습기,225
34,20180203,습도 조절,초음파식 가습기,202
35,20180204,습도 조절,초음파식 가습기,297
36,20180205,습도 조절,초음파식 가습기,372
37,20180206,습도 조절,초음파식 가습기,328
38,20180207,습도 조절,초음파식 가습기,297
39,20180208,습도 조절,초음파식 가습기,320
40,20180209,습도 조절,초음파식 가습기,226
41,20180210,습도 조절,초음파식 가습기,202
42,20180211,습도 조절,초음파식 가습기,200
43,20180212,습도 조절,초음파식 가습기,324
44,20180213,습도 조절,초음파식 가습기,266
45,20180214,습도 조절,초음파식 가습기,118
46,20180215,습도 조절,초음파식 가습기,120
47,20180216,습도 조절,초음파식 가습기,68
48,20180217,습도 조절,초음파식 가습기,137
49,20180218,습도 조절,초음파식 가습기,274
50,20180219,습도 조절,초음파식 가습기,409
51,20180220,습도 조절,초음파식 가습기,266
52,20180221,습도 조절,초음파식 가습기,205
53,20180222,습도 조절,초음파식 가습기,195
54,20180223,습도 조절,초음파식 가습기,167
55,20180224,습도 조절,초음파식 가습기,177
56,20180225,습도 조절,초음파식 가습기,140
57,20180226,습도 조절,초음파식 가습기,256
58,20180227,습도 조절,초음파식 가습기,243
59,20180228,습도 조절,초음파식 가습기,167
60,20180301,습도 조절,초음파식 가습기,343
61,20180302,습도 조절,초음파식 가습기,196
62,20180303,습도 조절,초음파식 가습기,118
63,20180304,습도 조절,초음파식 가습기,152
64,20180305,습도 조절,초음파식 가습기,212
65,20180306,습도 조절,초음파식 가습기,166
66,20180307,습도 조절,초음파식 가습기,192
67,20180308,습도 조절,초음파식 가습기,140
68,20180309,습도 조절,초음파식 가습기,174
69,20180310,습도 조절,초음파식 가습기,159
70,20180311,습도 조절,초음파식 가습기,204
71,20180312,습도 조절,초음파식 가습기,282
72,20180313,습도 조절,초음파식 가습기,219
73,20180314,습도 조절,초음파식 가습기,166
74,20180315,습도 조절,초음파식 가습기,285
75,20180316,습도 조절,초음파식 가습기,148
76,20180317,습도 조절,초음파식 가습기,111
77,20180318,습도 조절,초음파식 가습기,165
78,20180319,습도 조절,초음파식 가습기,129
79,20180320,습도 조절,초음파식 가습기,137
80,20180321,습도 조절,초음파식 가습기,185
81,20180322,습도 조절,초음파식 가습기,225
82,20180323,습도 조절,초음파식 가습기,146
83,20180324,습도 조절,초음파식 가습기,85
84,20180325,습도 조절,초음파식 가습기,132
85,20180326,습도 조절,초음파식 가습기,191
86,20180327,습도 조절,초음파식 가습기,155
87,20180328,습도 조절,초음파식 가습기,139
88,20180329,습도 조절,초음파식 가습기,119
89,20180330,습도 조절,초음파식 가습기,258
90,20180331,습도 조절,초음파식 가습기,88
91,20180401,습도 조절,초음파식 가습기,217
92,20180402,습도 조절,초음파식 가습기,211
93,20180403,습도 조절,초음파식 가습기,208
94,20180404,습도 조절,초음파식 가습기,176
95,20180405,습도 조절,초음파식 가습기,261
96,20180406,습도 조절,초음파식 가습기,109
97,20180407,습도 조절,초음파식 가습기,118
98,20180408,습도 조절,초음파식 가습기,120
99,20180409,습도 조절,초음파식 가습기,261
100,20180410,습도 조절,초음파식 가습기,176
101,20180411,습도 조절,초음파식 가습기,392
102,20180412,습도 조절,초음파식 가습기,101
103,20180413,습도 조절,초음파식 가습기,103
104,20180414,습도 조절,초음파식 가습기,100
