,date,big_cat,sm_cat,sum_qty
1,20180101,난방,카페트매트,322
2,20180102,난방,카페트매트,621
3,20180103,난방,카페트매트,524
4,20180104,난방,카페트매트,460
5,20180105,난방,카페트매트,457
6,20180106,난방,카페트매트,256
7,20180107,난방,카페트매트,302
8,20180108,난방,카페트매트,514
9,20180109,난방,카페트매트,474
10,20180110,난방,카페트매트,507
11,20180111,난방,카페트매트,552
12,20180112,난방,카페트매트,555
13,20180113,난방,카페트매트,262
14,20180114,난방,카페트매트,271
15,20180115,난방,카페트매트,539
16,20180116,난방,카페트매트,414
17,20180117,난방,카페트매트,348
18,20180118,난방,카페트매트,309
19,20180119,난방,카페트매트,298
20,20180120,난방,카페트매트,173
21,20180121,난방,카페트매트,239
22,20180122,난방,카페트매트,392
23,20180123,난방,카페트매트,457
24,20180124,난방,카페트매트,502
25,20180125,난방,카페트매트,622
26,20180126,난방,카페트매트,662
27,20180127,난방,카페트매트,296
28,20180128,난방,카페트매트,350
29,20180129,난방,카페트매트,779
30,20180130,난방,카페트매트,582
31,20180131,난방,카페트매트,655
32,20180201,난방,카페트매트,523
33,20180202,난방,카페트매트,419
34,20180203,난방,카페트매트,237
35,20180204,난방,카페트매트,281
36,20180205,난방,카페트매트,576
37,20180206,난방,카페트매트,516
38,20180207,난방,카페트매트,518
39,20180208,난방,카페트매트,402
40,20180209,난방,카페트매트,324
41,20180210,난방,카페트매트,184
42,20180211,난방,카페트매트,181
43,20180212,난방,카페트매트,309
44,20180213,난방,카페트매트,177
45,20180214,난방,카페트매트,151
46,20180215,난방,카페트매트,75
47,20180216,난방,카페트매트,92
48,20180217,난방,카페트매트,138
49,20180218,난방,카페트매트,238
50,20180219,난방,카페트매트,422
51,20180220,난방,카페트매트,336
52,20180221,난방,카페트매트,295
53,20180222,난방,카페트매트,272
54,20180223,난방,카페트매트,276
55,20180224,난방,카페트매트,145
56,20180225,난방,카페트매트,143
57,20180226,난방,카페트매트,295
58,20180227,난방,카페트매트,315
59,20180228,난방,카페트매트,386
60,20180301,난방,카페트매트,203
61,20180302,난방,카페트매트,309
62,20180303,난방,카페트매트,122
63,20180304,난방,카페트매트,187
64,20180305,난방,카페트매트,320
65,20180306,난방,카페트매트,245
66,20180307,난방,카페트매트,239
67,20180308,난방,카페트매트,244
68,20180309,난방,전기장판,228
69,20180310,난방,전기장판,113
70,20180311,난방,전기장판,132
71,20180312,난방,카페트매트,279
72,20180313,난방,카페트매트,196
73,20180314,난방,카페트매트,172
74,20180315,난방,카페트매트,170
75,20180316,난방,카페트매트,191
76,20180317,난방,전기장판,110
77,20180318,난방,카페트매트,143
78,20180319,난방,카페트매트,263
79,20180320,난방,카페트매트,268
80,20180321,난방,카페트매트,284
81,20180322,난방,카페트매트,210
82,20180323,난방,카페트매트,259
83,20180324,난방,카페트매트,119
84,20180325,난방,카페트매트,94
85,20180326,난방,카페트매트,278
86,20180327,난방,카페트매트,233
87,20180328,난방,카페트매트,196
88,20180329,난방,카페트매트,169
89,20180330,난방,카페트매트,233
90,20180331,난방,카페트매트,305
91,20180401,난방,카페트매트,110
92,20180402,난방,카페트매트,270
93,20180403,난방,카페트매트,193
94,20180404,난방,카페트매트,173
95,20180405,난방,카페트매트,210
96,20180406,난방,카페트매트,199
97,20180407,난방,카페트매트,96
98,20180408,난방,카페트매트,146
99,20180409,난방,카페트매트,261
100,20180410,난방,카페트매트,203
101,20180411,난방,카페트매트,217
102,20180412,난방,카페트매트,181
103,20180413,난방,카페트매트,207
104,20180414,난방,카페트매트,104
105,20180415,난방,카페트매트,118
106,20180416,난방,카페트매트,272
107,20180417,난방,카페트매트,222
108,20180418,난방,카페트매트,166
109,20180419,난방,카페트매트,188
110,20180420,난방,카페트매트,173
111,20180421,난방,카페트매트,97
112,20180422,난방,카페트매트,129
113,20180423,난방,카페트매트,243
114,20180424,난방,카페트매트,209
115,20180425,난방,카페트매트,209
116,20180426,난방,카페트매트,216
117,20180427,난방,카페트매트,185
118,20180428,난방,카페트매트,78
119,20180429,난방,카페트매트,173
120,20180430,난방,카페트매트,410
121,20180501,난방,카페트매트,143
122,20180502,난방,카페트매트,345
123,20180503,난방,카페트매트,269
124,20180504,난방,카페트매트,272
125,20180505,난방,카페트매트,284
126,20180506,난방,카페트매트,340
