,date,big_cat,sm_cat,sum_qty
1,20180101,선케어,선크림,179
2,20180102,선케어,선크림,220
3,20180103,선케어,선크림,241
4,20180104,선케어,선크림,192
5,20180105,선케어,선크림,206
6,20180106,선케어,선크림,141
7,20180107,선케어,선크림,163
8,20180108,선케어,선크림,206
9,20180109,선케어,선크림,257
10,20180110,선케어,선크림,203
11,20180111,선케어,선크림,253
12,20180112,선케어,선크림,183
13,20180113,선케어,선크림,193
14,20180114,선케어,선크림,170
15,20180115,선케어,선크림,227
16,20180116,선케어,선크림,242
17,20180117,선케어,선크림,218
18,20180118,선케어,선크림,220
19,20180119,선케어,선크림,188
20,20180120,선케어,선크림,150
21,20180121,선케어,선크림,208
22,20180122,선케어,선크림,233
23,20180123,선케어,선크림,220
24,20180124,선케어,선크림,212
25,20180125,선케어,선크림,209
26,20180126,선케어,선크림,183
27,20180127,선케어,선크림,144
28,20180128,선케어,선크림,173
29,20180129,선케어,선크림,260
30,20180130,선케어,선크림,228
31,20180131,선케어,선크림,244
32,20180201,선케어,선크림,219
33,20180202,선케어,선크림,207
34,20180203,선케어,선크림,161
35,20180204,선케어,선크림,211
36,20180205,선케어,선크림,351
37,20180206,선케어,선크림,236
38,20180207,선케어,선크림,275
39,20180208,선케어,선크림,239
40,20180209,선케어,선크림,190
41,20180210,선케어,선크림,191
42,20180211,선케어,선크림,174
43,20180212,선케어,선크림,212
44,20180213,선케어,선크림,167
45,20180214,선케어,선크림,133
46,20180215,선케어,선크림,93
47,20180216,선케어,선크림,115
48,20180217,선케어,선크림,140
49,20180218,선케어,선크림,205
50,20180219,선케어,선크림,439
51,20180220,선케어,선크림,404
52,20180221,선케어,선크림,438
53,20180222,선케어,선크림,304
54,20180223,선케어,선크림,213
55,20180224,선케어,선크림,227
56,20180225,선케어,선크림,262
57,20180226,선케어,선크림,420
58,20180227,선케어,선크림,302
59,20180228,선케어,선크림,285
60,20180301,선케어,선크림,244
61,20180302,선케어,선크림,242
62,20180303,선케어,선크림,234
63,20180304,선케어,선크림,419
64,20180305,선케어,선크림,377
65,20180306,선케어,선크림,303
66,20180307,선케어,선크림,289
67,20180308,선케어,선크림,241
68,20180309,선케어,선크림,207
69,20180310,선케어,선크림,221
70,20180311,선케어,선크림,248
71,20180312,선케어,선크림,367
72,20180313,선케어,선크림,381
73,20180314,선케어,선크림,340
74,20180315,선케어,선크림,358
75,20180316,선케어,선크림,261
76,20180317,선케어,선크림,262
77,20180318,선케어,선크림,326
78,20180319,선케어,선크림,299
79,20180320,선케어,선크림,287
80,20180321,선케어,선크림,286
81,20180322,선케어,선크림,399
82,20180323,선케어,선크림,277
83,20180324,선케어,선크림,240
84,20180325,선케어,선크림,350
85,20180326,선케어,선크림,361
86,20180327,선케어,선크림,333
87,20180328,선케어,선크림,396
88,20180329,선케어,선크림,319
89,20180330,선케어,선크림,282
90,20180331,선케어,선크림,241
91,20180401,선케어,선크림,442
92,20180402,선케어,선크림,366
93,20180403,선케어,선크림,386
94,20180404,선케어,선크림,427
95,20180405,선케어,선크림,369
96,20180406,선케어,선크림,309
97,20180407,선케어,선크림,219
98,20180408,선케어,선크림,237
99,20180409,선케어,선크림,348
100,20180410,선케어,선크림,343
101,20180411,선케어,선크림,354
102,20180412,선케어,선크림,366
103,20180413,선케어,선크림,291
104,20180414,선케어,선크림,227
105,20180415,선케어,선크림,248
106,20180416,선케어,선크림,649
107,20180417,선케어,선크림,370
108,20180418,선케어,선크림,450
109,20180419,선케어,선크림,358
110,20180420,선케어,선크림,307
111,20180421,선케어,선크림,249
112,20180422,선케어,선크림,287
113,20180423,선케어,선크림,329
114,20180424,선케어,선크림,315
115,20180425,선케어,선크림,313
116,20180426,선케어,선크림,339
117,20180427,선케어,선크림,296
118,20180428,선케어,선크림,277
119,20180429,선케어,선크림,324
120,20180430,선케어,선크림,454
121,20180501,선케어,선크림,969
122,20180502,선케어,선크림,785
123,20180503,선케어,선크림,907
124,20180504,선케어,선크림,654
125,20180505,선케어,선크림,551
126,20180506,선케어,선크림,645
127,20180507,선케어,선크림,329
128,20180508,선케어,선크림,435
129,20180509,선케어,선크림,467
130,20180510,선케어,선크림,730
131,20180511,선케어,선크림,775
132,20180512,선케어,선크림,809
133,20180513,선케어,선크림,625
134,20180514,선케어,선크림,417
135,20180515,선케어,선크림,490
136,20180516,선케어,선크림,1326
137,20180517,선케어,선크림,770
138,20180518,선케어,선크림,844
139,20180519,선케어,선크림,701
140,20180520,선케어,선크림,552
141,20180521,선케어,선크림,390
142,20180522,선케어,선크림,654
143,20180523,선케어,선크림,737
144,20180524,선케어,선크림,600
145,20180525,선케어,선크림,461
146,20180526,선케어,선크림,588
147,20180527,선케어,선크림,716
148,20180528,선케어,선크림,409
149,20180529,선케어,선크림,675
150,20180530,선케어,선크림,718
151,20180531,선케어,선크림,300
152,20180601,선케어,선크림,405
153,20180602,선케어,선크림,348
154,20180603,선케어,선크림,431
155,20180604,선케어,선크림,514
156,20180605,선케어,선크림,434
157,20180606,선케어,선크림,364
158,20180607,선케어,선크림,424
159,20180608,선케어,선크림,403
160,20180609,선케어,선크림,296
161,20180610,선케어,선크림,337
162,20180611,선케어,선크림,505
163,20180612,선케어,선크림,370
164,20180613,선케어,선크림,407
165,20180614,선케어,선크림,342
166,20180615,선케어,선크림,322
167,20180616,선케어,선크림,283
168,20180617,선케어,선크림,291
169,20180618,선케어,선크림,457
170,20180619,선케어,선크림,358
171,20180620,선케어,선크림,438
172,20180621,선케어,선크림,352
173,20180622,선케어,선크림,329
174,20180623,선케어,선크림,269
175,20180624,선케어,선크림,378
176,20180625,선케어,선크림,436
177,20180626,선케어,선크림,320
178,20180627,선케어,선크림,307
179,20180628,선케어,선크림,243
180,20180629,선케어,선크림,236
181,20180630,선케어,선크림,254
182,20180701,선케어,선크림,253
183,20180702,선케어,선크림,298
184,20180703,선케어,선크림,279
185,20180704,선케어,선크림,328
186,20180705,선케어,선크림,285
187,20180706,선케어,선크림,247
188,20180707,선케어,선크림,187
189,20180708,선케어,선크림,227
190,20180709,선케어,선크림,290
191,20180710,선케어,선크림,314
192,20180711,선케어,선크림,314
193,20180712,선케어,선크림,320
194,20180713,선케어,선크림,264
195,20180714,선케어,선크림,217
196,20180715,선케어,선크림,279
197,20180716,선케어,선크림,492
198,20180717,선케어,선크림,370
199,20180718,선케어,선크림,404
200,20180719,선케어,선크림,342
201,20180720,선케어,선크림,358
202,20180721,선케어,선크림,238
203,20180722,선케어,선크림,320
204,20180723,선케어,선크림,513
205,20180724,선케어,선크림,434
206,20180725,선케어,선크림,412
207,20180726,선케어,선크림,321
208,20180727,선케어,선크림,295
209,20180728,선케어,선크림,186
210,20180729,선케어,선크림,265
211,20180730,선케어,선크림,321
212,20180731,선케어,선크림,296
213,20180801,선케어,선크림,356
214,20180802,선케어,선크림,309
215,20180803,선케어,선크림,245
216,20180804,선케어,선크림,217
217,20180805,선케어,선크림,229
218,20180806,선케어,선크림,301
219,20180807,선케어,선크림,321
220,20180808,선케어,선크림,294
221,20180809,선케어,선크림,376
222,20180810,선케어,선크림,261
223,20180811,선케어,선크림,191
224,20180812,선케어,선크림,244
225,20180813,선케어,선크림,316
226,20180814,선케어,선크림,192
227,20180815,선케어,선크림,298
228,20180816,선케어,선크림,235
229,20180817,선케어,선크림,234
230,20180818,선케어,선크림,180
231,20180819,선케어,선크림,217
232,20180820,선케어,선크림,242
233,20180821,선케어,선크림,268
234,20180822,선케어,선크림,266
235,20180823,선케어,선크림,177
236,20180824,선케어,선크림,166
237,20180825,선케어,선크림,157
238,20180826,선케어,선크림,201
239,20180827,선케어,선크림,233
240,20180828,선케어,선크림,179
241,20180829,선케어,선크림,199
242,20180830,선케어,선크림,178
243,20180831,선케어,선크림,148
244,20180901,선케어,선크림,161
245,20180902,선케어,선크림,176
246,20180903,선케어,선크림,223
247,20180904,선케어,선크림,203
248,20180905,선케어,선크림,173
249,20180906,선케어,선크림,180
250,20180907,선케어,선크림,154
251,20180908,선케어,선크림,122
252,20180909,선케어,선크림,123
253,20180910,선케어,선크림,249
254,20180911,선케어,선크림,227
255,20180912,선케어,선크림,237
256,20180913,선케어,선크림,173
257,20180914,선케어,선크림,167
258,20180915,선케어,선크림,104
259,20180916,선케어,선크림,135
260,20180917,선케어,선크림,228
261,20180918,선케어,선크림,203
262,20180919,선케어,선크림,169
263,20180920,선케어,선크림,133
264,20180921,선케어,선크림,96
265,20180922,선케어,선크림,81
266,20180923,선케어,선크림,60
267,20180924,선케어,선크림,86
268,20180925,선케어,선크림,111
269,20180926,선케어,선크림,211
270,20180927,선케어,선크림,272
271,20180928,선케어,선크림,206
272,20180929,선케어,선크림,106
273,20180930,선케어,선크림,157
274,20181001,선케어,선크림,224
275,20181002,선케어,선크림,271
276,20181003,선케어,선크림,232
277,20181004,선케어,선크림,243
278,20181005,선케어,선크림,185
279,20181006,선케어,선크림,131
280,20181007,선케어,선크림,181
281,20181008,선케어,선크림,187
282,20181009,선케어,선크림,156
283,20181010,선케어,선크림,192
284,20181011,선케어,선크림,235
285,20181012,선케어,선크림,205
286,20181013,선케어,선크림,136
287,20181014,선케어,선크림,149
288,20181015,선케어,선크림,203
289,20181016,선케어,선크림,226
290,20181017,선케어,선크림,229
291,20181018,선케어,선크림,199
292,20181019,선케어,선크림,139
293,20181020,선케어,선크림,127
294,20181021,선케어,선크림,167
295,20181022,선케어,선크림,224
296,20181023,선케어,선크림,244
297,20181024,선케어,선크림,263
298,20181025,선케어,선크림,236
299,20181026,선케어,선크림,161
300,20181027,선케어,선크림,110
301,20181028,선케어,선크림,166
302,20181029,선케어,선크림,197
303,20181030,선케어,선크림,161
304,20181031,선케어,선크림,216
305,20181101,선케어,선크림,175
306,20181102,선케어,선크림,181
307,20181103,선케어,선크림,151
308,20181104,선케어,선크림,179
309,20181105,선케어,선크림,266
310,20181106,선케어,선크림,221
311,20181107,선케어,선크림,197
312,20181108,선케어,선크림,175
313,20181109,선케어,선크림,156
314,20181110,선케어,선크림,134
315,20181111,선케어,선크림,205
316,20181112,선케어,선크림,185
317,20181113,선케어,선크림,172
318,20181114,선케어,선크림,175
319,20181115,선케어,선크림,184
320,20181116,선케어,선크림,154
321,20181117,선케어,선크림,111
322,20181118,선케어,선크림,137
323,20181119,선케어,선크림,207
324,20181120,선케어,선크림,180
325,20181121,선케어,선크림,190
326,20181122,선케어,선크림,167
327,20181123,선케어,선크림,170
328,20181124,선케어,선크림,108
329,20181125,선케어,선크림,177
330,20181126,선케어,선크림,216
331,20181127,선케어,선크림,188
332,20181128,선케어,선크림,199
333,20181129,선케어,선크림,186
334,20181130,선케어,선크림,172
335,20181201,선케어,선크림,125
336,20181202,선케어,선크림,149
337,20181203,선케어,선크림,187
338,20181204,선케어,선크림,199
339,20181205,선케어,선크림,237
340,20181206,선케어,선크림,177
341,20181207,선케어,선크림,145
342,20181208,선케어,선크림,117
343,20181209,선케어,선크림,142
344,20181210,선케어,선크림,260
345,20181211,선케어,선크림,237
346,20181212,선케어,선크림,278
347,20181213,선케어,선크림,226
348,20181214,선케어,선크림,196
349,20181215,선케어,선크림,137
350,20181216,선케어,선크림,157
351,20181217,선케어,선크림,304
352,20181218,선케어,선크림,168
353,20181219,선케어,선크림,201
354,20181220,선케어,선크림,159
355,20181221,선케어,선크림,143
356,20181222,선케어,선크림,135
357,20181223,선케어,선크림,147
358,20181224,선케어,선크림,160
359,20181225,선케어,선크림,164
360,20181226,선케어,선크림,224
361,20181227,선케어,선크림,178
362,20181228,선케어,선크림,175
363,20181229,선케어,선크림,119
364,20181230,선케어,선크림,157
365,20181231,선케어,선크림,168
