,date,big_cat,sm_cat,sum_qty
1,20190101,바디케어,입욕제,628
2,20190102,바디케어,입욕제,866
3,20190103,바디케어,입욕제,908
4,20190104,바디케어,입욕제,617
5,20190105,바디케어,입욕제,505
6,20190106,바디케어,입욕제,657
7,20190107,바디케어,입욕제,825
8,20190108,바디케어,입욕제,820
9,20190109,바디케어,입욕제,797
10,20190110,바디케어,입욕제,765
11,20190111,바디케어,입욕제,710
12,20190112,바디케어,입욕제,564
13,20190113,바디케어,입욕제,633
14,20190114,바디케어,입욕제,976
15,20190115,바디케어,입욕제,961
16,20190116,바디케어,입욕제,897
17,20190117,바디케어,입욕제,868
18,20190118,바디케어,입욕제,649
19,20190119,바디케어,입욕제,531
20,20190120,바디케어,입욕제,626
21,20190121,바디케어,입욕제,883
22,20190122,바디케어,입욕제,935
23,20190123,바디케어,입욕제,783
24,20190124,바디케어,입욕제,704
25,20190125,바디케어,입욕제,634
26,20190126,바디케어,입욕제,698
27,20190127,바디케어,입욕제,676
28,20190128,바디케어,입욕제,873
29,20190129,바디케어,입욕제,841
30,20190130,바디케어,입욕제,642
31,20190131,바디케어,입욕제,571
32,20190201,바디케어,입욕제,459
33,20190202,바디케어,입욕제,407
34,20190203,바디케어,입욕제,393
35,20190204,바디케어,입욕제,358
36,20190205,바디케어,입욕제,405
37,20190206,바디케어,입욕제,716
38,20190207,바디케어,입욕제,946
39,20190208,바디케어,입욕제,860
40,20190209,바디케어,입욕제,885
41,20190210,바디케어,입욕제,833
42,20190211,바디케어,입욕제,1003
43,20190212,바디케어,입욕제,915
44,20190213,바디케어,입욕제,869
45,20190214,바디케어,입욕제,1009
46,20190215,바디케어,입욕제,692
47,20190216,바디케어,입욕제,597
48,20190217,바디케어,입욕제,674
49,20190218,바디케어,입욕제,872
50,20190219,바디케어,입욕제,812
51,20190220,바디케어,입욕제,808
52,20190221,바디케어,입욕제,718
53,20190222,바디케어,입욕제,681
54,20190223,바디케어,입욕제,503
55,20190224,바디케어,입욕제,619
56,20190225,바디케어,입욕제,932
57,20190226,바디케어,입욕제,878
58,20190227,바디케어,입욕제,732
59,20190228,바디케어,입욕제,630
60,20190301,바디케어,입욕제,523
61,20190302,바디케어,입욕제,530
62,20190303,바디케어,입욕제,715
63,20190304,바디케어,입욕제,876
64,20190305,바디케어,입욕제,750
65,20190306,바디케어,입욕제,778
66,20190307,바디케어,입욕제,757
67,20190308,바디케어,입욕제,600
68,20190309,바디케어,입욕제,579
69,20190310,바디케어,입욕제,790
70,20190311,바디케어,입욕제,862
71,20190312,바디케어,입욕제,920
72,20190313,바디케어,입욕제,726
73,20190314,바디케어,입욕제,706
74,20190315,바디케어,입욕제,612
75,20190316,바디케어,입욕제,512
76,20190317,바디케어,입욕제,591
77,20190318,바디케어,입욕제,744
78,20190319,바디케어,입욕제,699
79,20190320,바디케어,입욕제,663
80,20190321,바디케어,입욕제,590
81,20190322,바디케어,입욕제,563
82,20190323,바디케어,입욕제,460
83,20190324,바디케어,입욕제,609
84,20190325,바디케어,입욕제,1078
85,20190326,바디케어,입욕제,754
86,20190327,바디케어,입욕제,702
87,20190328,바디케어,입욕제,724
88,20190329,바디케어,입욕제,558
89,20190330,바디케어,입욕제,468
90,20190331,바디케어,입욕제,906
91,20190401,바디케어,입욕제,1001
92,20190402,바디케어,입욕제,889
93,20190403,바디케어,입욕제,925
94,20190404,바디케어,입욕제,764
95,20190405,바디케어,입욕제,662
96,20190406,바디케어,입욕제,554
97,20190407,바디케어,입욕제,693
98,20190408,바디케어,입욕제,910
99,20190409,바디케어,입욕제,1098
100,20190410,바디케어,입욕제,880
101,20190411,바디케어,입욕제,797
102,20190412,바디케어,입욕제,671
103,20190413,바디케어,입욕제,505
104,20190414,바디케어,입욕제,657
105,20190415,바디케어,입욕제,951
106,20190416,바디케어,입욕제,781
107,20190417,바디케어,입욕제,961
108,20190418,바디케어,입욕제,790
109,20190419,바디케어,입욕제,655
110,20190420,바디케어,입욕제,508
111,20190421,바디케어,입욕제,637
112,20190422,바디케어,입욕제,858
113,20190423,바디케어,입욕제,741
114,20190424,바디케어,입욕제,830
115,20190425,바디케어,입욕제,789
116,20190426,바디케어,입욕제,620
117,20190427,바디케어,입욕제,477
118,20190428,바디케어,입욕제,608
119,20190429,바디케어,입욕제,810
120,20190430,바디케어,입욕제,679
121,20190501,바디케어,입욕제,841
122,20190502,바디케어,입욕제,629
123,20190503,바디케어,입욕제,882
124,20190504,바디케어,입욕제,645
125,20190505,바디케어,입욕제,483
126,20190506,바디케어,입욕제,391
127,20190507,바디케어,입욕제,542
128,20190508,바디케어,입욕제,617
129,20190509,바디케어,입욕제,906
130,20190510,바디케어,입욕제,672
131,20190511,바디케어,입욕제,536
132,20190512,바디케어,입욕제,473
133,20190513,바디케어,입욕제,345
134,20190514,바디케어,입욕제,638
135,20190515,바디케어,입욕제,778
136,20190516,바디케어,입욕제,650
137,20190517,바디케어,입욕제,804
138,20190518,바디케어,입욕제,671
139,20190519,바디케어,입욕제,590
140,20190520,바디케어,입욕제,448
141,20190521,바디케어,입욕제,541
142,20190522,바디케어,입욕제,669
143,20190523,바디케어,입욕제,565
144,20190524,바디케어,입욕제,748
145,20190525,바디케어,입욕제,737
146,20190526,바디케어,입욕제,529
147,20190527,바디케어,입욕제,460
148,20190528,바디케어,입욕제,537
149,20190529,바디케어,입욕제,786
150,20190530,바디케어,입욕제,528
151,20190531,바디케어,입욕제,656
152,20190601,바디케어,입욕제,579
153,20190602,바디케어,입욕제,724
154,20190603,바디케어,입욕제,898
155,20190604,바디케어,입욕제,740
156,20190605,바디케어,입욕제,708
157,20190606,바디케어,입욕제,559
158,20190607,바디케어,입욕제,618
159,20190608,바디케어,입욕제,456
160,20190609,바디케어,입욕제,631
161,20190610,바디케어,입욕제,935
162,20190611,바디케어,입욕제,886
163,20190612,바디케어,입욕제,762
164,20190613,바디케어,입욕제,693
165,20190614,바디케어,입욕제,588
166,20190615,바디케어,입욕제,448
167,20190616,바디케어,입욕제,590
168,20190617,바디케어,입욕제,674
169,20190618,바디케어,입욕제,766
170,20190619,바디케어,입욕제,647
171,20190620,바디케어,입욕제,637
172,20190621,바디케어,입욕제,664
173,20190622,바디케어,입욕제,503
174,20190623,바디케어,입욕제,582
175,20190624,바디케어,입욕제,922
176,20190625,바디케어,입욕제,790
177,20190626,바디케어,입욕제,733
178,20190627,바디케어,입욕제,681
179,20190628,바디케어,입욕제,451
180,20190629,바디케어,입욕제,459
181,20190630,바디케어,입욕제,644
182,20190701,바디케어,입욕제,859
183,20190702,바디케어,입욕제,887
184,20190703,바디케어,입욕제,781
185,20190704,바디케어,입욕제,674
186,20190705,바디케어,입욕제,704
187,20190706,바디케어,입욕제,454
188,20190707,바디케어,입욕제,561
189,20190708,바디케어,입욕제,731
190,20190709,바디케어,입욕제,640
191,20190710,바디케어,입욕제,642
192,20190711,바디케어,입욕제,740
193,20190712,바디케어,입욕제,550
194,20190713,바디케어,입욕제,529
195,20190714,바디케어,입욕제,587
196,20190715,바디케어,입욕제,749
197,20190716,바디케어,입욕제,781
198,20190717,바디케어,입욕제,699
199,20190718,바디케어,입욕제,657
200,20190719,바디케어,입욕제,718
201,20190720,바디케어,입욕제,460
202,20190721,바디케어,입욕제,569
203,20190722,바디케어,입욕제,769
204,20190723,바디케어,입욕제,705
205,20190724,바디케어,입욕제,631
206,20190725,바디케어,입욕제,624
207,20190726,바디케어,입욕제,576
208,20190727,바디케어,입욕제,459
209,20190728,바디케어,입욕제,543
210,20190729,바디케어,입욕제,661
211,20190730,바디케어,입욕제,784
212,20190731,바디케어,입욕제,656
213,20190801,바디케어,입욕제,637
214,20190802,바디케어,입욕제,485
215,20190803,바디케어,입욕제,395
216,20190804,바디케어,입욕제,489
217,20190805,바디케어,입욕제,749
218,20190806,바디케어,입욕제,700
219,20190807,바디케어,입욕제,670
220,20190808,바디케어,입욕제,512
221,20190809,바디케어,입욕제,543
222,20190810,바디케어,입욕제,542
223,20190811,바디케어,입욕제,609
224,20190812,바디케어,입욕제,704
225,20190813,바디케어,입욕제,592
226,20190814,바디케어,입욕제,533
227,20190815,바디케어,입욕제,537
228,20190816,바디케어,입욕제,563
229,20190817,바디케어,입욕제,418
230,20190818,바디케어,입욕제,480
231,20190819,바디케어,입욕제,714
232,20190820,바디케어,입욕제,602
233,20190821,바디케어,입욕제,577
234,20190822,바디케어,입욕제,521
235,20190823,바디케어,입욕제,467
236,20190824,바디케어,입욕제,355
237,20190825,바디케어,입욕제,471
238,20190826,바디케어,입욕제,623
239,20190827,바디케어,입욕제,695
240,20190828,바디케어,입욕제,612
241,20190829,바디케어,입욕제,570
242,20190830,바디케어,입욕제,741
243,20190831,바디케어,입욕제,465
244,20190901,바디케어,입욕제,598
245,20190902,바디케어,입욕제,840
246,20190903,바디케어,입욕제,807
247,20190904,바디케어,입욕제,696
248,20190905,바디케어,입욕제,753
249,20190906,바디케어,입욕제,455
250,20190907,바디케어,입욕제,368
251,20190908,바디케어,입욕제,430
252,20190909,바디케어,입욕제,505
253,20190910,바디케어,입욕제,349
254,20190911,바디케어,입욕제,306
255,20190912,바디케어,입욕제,303
256,20190913,바디케어,입욕제,303
257,20190914,바디케어,입욕제,327
258,20190915,바디케어,입욕제,528
259,20190916,바디케어,입욕제,827
260,20190917,바디케어,입욕제,830
261,20190918,바디케어,입욕제,730
262,20190919,바디케어,입욕제,647
263,20190920,바디케어,입욕제,563
264,20190921,바디케어,입욕제,475
265,20190922,바디케어,입욕제,590
266,20190923,바디케어,입욕제,797
267,20190924,바디케어,입욕제,737
268,20190925,바디케어,입욕제,710
269,20190926,바디케어,입욕제,723
270,20190927,바디케어,입욕제,514
271,20190928,바디케어,입욕제,406
272,20190929,바디케어,입욕제,507
273,20190930,바디케어,입욕제,850
274,20191001,바디케어,입욕제,722
275,20191002,바디케어,입욕제,627
276,20191003,바디케어,입욕제,550
277,20191004,바디케어,입욕제,516
278,20191005,바디케어,입욕제,411
279,20191006,바디케어,입욕제,584
280,20191007,바디케어,입욕제,712
281,20191008,바디케어,입욕제,922
282,20191009,바디케어,입욕제,596
283,20191010,바디케어,입욕제,731
284,20191011,바디케어,입욕제,657
285,20191012,바디케어,입욕제,521
286,20191013,바디케어,입욕제,603
287,20191014,바디케어,입욕제,974
288,20191015,바디케어,입욕제,982
289,20191016,바디케어,입욕제,963
290,20191017,바디케어,입욕제,666
291,20191018,바디케어,입욕제,772
292,20191019,바디케어,입욕제,413
293,20191020,바디케어,입욕제,577
294,20191021,바디케어,입욕제,747
295,20191022,바디케어,입욕제,749
296,20191023,바디케어,입욕제,696
297,20191024,바디케어,입욕제,683
298,20191025,바디케어,입욕제,671
299,20191026,바디케어,입욕제,528
300,20191027,바디케어,입욕제,782
301,20191028,바디케어,입욕제,987
302,20191029,바디케어,입욕제,723
303,20191030,바디케어,입욕제,802
304,20191031,바디케어,입욕제,652
305,20191101,바디케어,입욕제,863
306,20191102,바디케어,입욕제,774
307,20191103,바디케어,입욕제,672
308,20191104,바디케어,입욕제,891
309,20191105,바디케어,입욕제,890
310,20191106,바디케어,입욕제,769
311,20191107,바디케어,입욕제,774
312,20191108,바디케어,입욕제,701
313,20191109,바디케어,입욕제,615
314,20191110,바디케어,입욕제,727
315,20191111,바디케어,입욕제,1191
316,20191112,바디케어,입욕제,871
317,20191113,바디케어,입욕제,841
318,20191114,바디케어,입욕제,800
319,20191115,바디케어,입욕제,669
320,20191116,바디케어,입욕제,503
321,20191117,바디케어,입욕제,622
322,20191118,바디케어,입욕제,1026
323,20191119,바디케어,입욕제,804
324,20191120,바디케어,입욕제,911
325,20191121,바디케어,입욕제,836
326,20191122,바디케어,입욕제,694
327,20191123,바디케어,입욕제,530
328,20191124,바디케어,입욕제,642
329,20191125,바디케어,입욕제,1017
330,20191126,바디케어,입욕제,911
331,20191127,바디케어,입욕제,868
332,20191128,바디케어,입욕제,669
333,20191129,바디케어,입욕제,736
334,20191130,바디케어,입욕제,509
335,20191201,바디케어,입욕제,1041
336,20191202,바디케어,입욕제,956
337,20191203,바디케어,입욕제,1122
338,20191204,바디케어,입욕제,839
339,20191205,바디케어,입욕제,836
340,20191206,바디케어,입욕제,695
341,20191207,바디케어,입욕제,627
342,20191208,바디케어,입욕제,779
343,20191209,바디케어,입욕제,970
344,20191210,바디케어,입욕제,908
345,20191211,바디케어,입욕제,918
346,20191212,바디케어,입욕제,756
347,20191213,바디케어,입욕제,723
348,20191214,바디케어,입욕제,595
349,20191215,바디케어,입욕제,690
350,20191216,바디케어,입욕제,863
351,20191217,바디케어,입욕제,869
352,20191218,바디케어,입욕제,870
353,20191219,바디케어,입욕제,932
354,20191220,바디케어,입욕제,655
355,20191221,바디케어,입욕제,724
356,20191222,바디케어,입욕제,661
357,20191223,바디케어,입욕제,831
358,20191224,바디케어,입욕제,752
359,20191225,바디케어,입욕제,576
360,20191226,바디케어,입욕제,731
361,20191227,바디케어,입욕제,643
362,20191228,바디케어,입욕제,485
363,20191229,바디케어,입욕제,594
364,20191230,바디케어,입욕제,687
365,20191231,바디케어,입욕제,544
