,date,big_cat,sm_cat,sum_qty
1,20190101,차,차/곡물 음료,358
2,20190102,차,차/곡물 음료,609
3,20190103,차,차/곡물 음료,580
4,20190104,차,차/곡물 음료,474
5,20190105,차,차/곡물 음료,298
6,20190106,차,차/곡물 음료,359
7,20190107,차,차/곡물 음료,580
8,20190108,차,차/곡물 음료,626
9,20190109,차,차/곡물 음료,574
10,20190110,차,차/곡물 음료,538
11,20190111,차,차/곡물 음료,401
12,20190112,차,차/곡물 음료,277
13,20190113,차,차/곡물 음료,324
14,20190114,차,차/곡물 음료,616
15,20190115,차,차/곡물 음료,570
16,20190116,차,차/곡물 음료,959
17,20190117,차,차/곡물 음료,549
18,20190118,차,차/곡물 음료,399
19,20190119,차,차/곡물 음료,298
20,20190120,차,차/곡물 음료,324
21,20190121,차,차/곡물 음료,603
22,20190122,차,차/곡물 음료,550
23,20190123,차,차/곡물 음료,573
24,20190124,차,차/곡물 음료,489
25,20190125,차,차/곡물 음료,449
26,20190126,차,차/곡물 음료,296
27,20190127,차,차/곡물 음료,433
28,20190128,차,차/곡물 음료,672
29,20190129,차,차/곡물 음료,589
30,20190130,차,차/곡물 음료,494
31,20190131,차,차/곡물 음료,516
32,20190201,차,차/곡물 음료,260
33,20190202,차,차/곡물 음료,154
34,20190203,차,차/곡물 음료,185
35,20190204,차,차/곡물 음료,134
36,20190205,차,차/곡물 음료,192
37,20190206,차,차/곡물 음료,295
38,20190207,차,차/곡물 음료,636
39,20190208,차,차/곡물 음료,515
40,20190209,차,차/곡물 음료,319
41,20190210,차,차/곡물 음료,337
42,20190211,차,차/곡물 음료,610
43,20190212,차,차/곡물 음료,613
44,20190213,차,차/곡물 음료,513
45,20190214,차,차/곡물 음료,791
46,20190215,차,차/곡물 음료,411
47,20190216,차,차/곡물 음료,294
48,20190217,차,차/곡물 음료,345
49,20190218,차,차/곡물 음료,570
50,20190219,차,차/곡물 음료,523
51,20190220,차,차/곡물 음료,507
52,20190221,차,차/곡물 음료,413
53,20190222,차,차/곡물 음료,348
54,20190223,차,차/곡물 음료,268
55,20190224,차,차/곡물 음료,282
56,20190225,차,차/곡물 음료,587
57,20190226,차,차/곡물 음료,505
58,20190227,차,차/곡물 음료,508
59,20190228,차,차/곡물 음료,516
60,20190301,차,차/곡물 음료,333
61,20190302,차,차/곡물 음료,317
62,20190303,차,차/곡물 음료,392
63,20190304,차,차/곡물 음료,660
64,20190305,차,차/곡물 음료,596
65,20190306,차,차/곡물 음료,584
66,20190307,차,차/곡물 음료,487
67,20190308,차,차/곡물 음료,391
68,20190309,차,차/곡물 음료,303
69,20190310,차,차/곡물 음료,367
70,20190311,차,차/곡물 음료,594
71,20190312,차,차/곡물 음료,670
72,20190313,차,차/곡물 음료,497
73,20190314,차,차/곡물 음료,915
74,20190315,차,차/곡물 음료,429
75,20190316,차,차/곡물 음료,244
76,20190317,차,차/곡물 음료,346
77,20190318,차,차/곡물 음료,639
78,20190319,차,차/곡물 음료,498
79,20190320,차,차/곡물 음료,465
80,20190321,차,차/곡물 음료,468
81,20190322,차,차/곡물 음료,411
82,20190323,차,차/곡물 음료,292
83,20190324,차,차/곡물 음료,351
84,20190325,차,차/곡물 음료,602
85,20190326,차,차/곡물 음료,587
86,20190327,차,차/곡물 음료,515
87,20190328,차,차/곡물 음료,451
88,20190329,차,차/곡물 음료,399
89,20190330,차,차/곡물 음료,272
90,20190331,차,차/곡물 음료,320
91,20190401,차,차/곡물 음료,576
92,20190402,차,차/곡물 음료,525
93,20190403,차,차/곡물 음료,557
94,20190404,차,차/곡물 음료,482
95,20190405,차,차/곡물 음료,418
96,20190406,차,차/곡물 음료,272
97,20190407,차,차/곡물 음료,326
98,20190408,차,차/곡물 음료,636
99,20190409,차,차/곡물 음료,918
100,20190410,차,차/곡물 음료,654
101,20190411,차,차/곡물 음료,519
102,20190412,차,차/곡물 음료,422
103,20190413,차,차/곡물 음료,240
104,20190414,차,차/곡물 음료,327
105,20190415,차,차/곡물 음료,567
106,20190416,차,차/곡물 음료,543
107,20190417,차,차/곡물 음료,464
108,20190418,차,차/곡물 음료,437
109,20190419,차,차/곡물 음료,374
110,20190420,차,차/곡물 음료,213
111,20190421,차,차/곡물 음료,288
112,20190422,차,차/곡물 음료,467
113,20190423,차,차/곡물 음료,479
114,20190424,차,차/곡물 음료,501
115,20190425,차,차/곡물 음료,399
116,20190426,차,차/곡물 음료,315
117,20190427,차,차/곡물 음료,216
118,20190428,차,차/곡물 음료,280
119,20190429,차,차/곡물 음료,482
120,20190430,차,차/곡물 음료,396
121,20190501,차,차/곡물 음료,550
122,20190502,차,차/곡물 음료,506
123,20190503,차,차/곡물 음료,490
124,20190504,차,차/곡물 음료,472
125,20190505,차,차/곡물 음료,395
126,20190506,차,차/곡물 음료,265
127,20190507,차,차/곡물 음료,299
128,20190508,차,차/곡물 음료,665
129,20190509,차,차/곡물 음료,854
130,20190510,차,차/곡물 음료,612
131,20190511,차,차/곡물 음료,514
132,20190512,차,차/곡물 음료,386
133,20190513,차,차/곡물 음료,241
134,20190514,차,차/곡물 음료,341
135,20190515,차,차/곡물 음료,575
136,20190516,차,차/곡물 음료,518
137,20190517,차,차/곡물 음료,448
138,20190518,차,차/곡물 음료,435
139,20190519,차,차/곡물 음료,381
140,20190520,차,차/곡물 음료,195
141,20190521,차,차/곡물 음료,289
142,20190522,차,차/곡물 음료,442
143,20190523,차,차/곡물 음료,462
144,20190524,차,차/곡물 음료,491
145,20190525,차,차/곡물 음료,426
146,20190526,차,차/곡물 음료,330
147,20190527,차,차/곡물 음료,202
148,20190528,차,차/곡물 음료,281
149,20190529,차,차/곡물 음료,438
150,20190530,차,차/곡물 음료,412
151,20190531,차,차/곡물 음료,334
152,20190601,차,차/곡물 음료,229
153,20190602,차,차/곡물 음료,272
154,20190603,차,차/곡물 음료,483
155,20190604,차,차/곡물 음료,457
156,20190605,차,차/곡물 음료,348
157,20190606,차,차/곡물 음료,245
158,20190607,차,차/곡물 음료,308
159,20190608,차,차/곡물 음료,193
160,20190609,차,차/곡물 음료,229
161,20190610,차,차/곡물 음료,491
162,20190611,차,차/곡물 음료,426
163,20190612,차,차/곡물 음료,387
164,20190613,차,차/곡물 음료,453
165,20190614,차,차/곡물 음료,444
166,20190615,차,차/곡물 음료,201
167,20190616,차,차/곡물 음료,255
168,20190617,차,차/곡물 음료,519
169,20190618,차,차/곡물 음료,376
170,20190619,차,차/곡물 음료,395
171,20190620,차,차/곡물 음료,390
172,20190621,차,차/곡물 음료,277
173,20190622,차,차/곡물 음료,218
174,20190623,차,차/곡물 음료,231
175,20190624,차,차/곡물 음료,405
176,20190625,차,차/곡물 음료,407
